baseMean	log2FoldChange	lfcSE	pvalue	padj	gene
1382.56549657425	-1.19174230388226	0.515378862817709	0.00686272509811087	0.0278568644123318	g2041
6628.71434564454	-1.48061105643814	0.710710668230605	0.00725270582844818	0.0287910443492943	g1332
21.4268976742198	-1.60098120579788	0.790478191700367	0.00776547698948846	0.0304906058361114	g26
59.1446409500882	-1.47067863395058	0.712719925969793	0.00793989554947148	0.0309657050965128	g1964
437.196791739934	-1.1532415404081	0.506851409710959	0.00793303800292687	0.0309657050965128	g2139
4362.98244862417	-1.23726661478345	0.561075843460289	0.00819428586689391	0.0316567451318877	g511
152.05963101804	-1.05282726831979	0.452796541358608	0.00834041561222193	0.032135130741208	g2022
192.34455831648	-1.04981098685298	0.45346599817539	0.00851532634021323	0.0325479715019821	g978
137.558149760053	-1.1960143191192	0.540465018232695	0.00883919399102696	0.0334631840975607	g952
1341.82617299084	-1.19100647144809	0.539867807615215	0.00883345821745863	0.0334631840975607	g1857
93.7952774825829	-1.13368513827812	0.504743632381025	0.00897301800731464	0.0338484789228806	g1429
86.5845303467158	-1.29031840322675	0.602354085619747	0.00901047450507178	0.0339010280987165	g2179
60.271650530946	-1.25267035455826	0.583535667574117	0.00925775151976299	0.0347406769270273	g1248
216.704987133578	-1.09008645067539	0.484523130738013	0.00945043873510663	0.0351888429387303	g1877
13.7060194573666	-2.46605745672164	2.15379816161729	0.00944233233054934	0.0351888429387303	g2236
17.9791932752827	-1.73092055100767	0.979667176991862	0.0104489472685441	0.0381188177568913	g1449
3661.85711528479	-1.2079530077379	0.571865176355155	0.0105518341237827	0.0382791361569128	g1259
343.380743696507	-1.19994253299638	0.565745115376499	0.0107549400196184	0.0386480512924441	g1096
5425.20150845551	-1.41565724917495	0.728984319203927	0.0109462750745865	0.0390435207487108	g846
1411.05990098559	-1.15130557648543	0.547892025393395	0.011789905460399	0.0415385177712345	g2276
18.9732295487679	-1.52877821776385	0.837452168618266	0.0119923704473584	0.0416409778666107	g199
105.381536575487	-1.58393326898774	0.900894856873179	0.0119148757258089	0.0416409778666107	g2000
71.3886800345594	-1.52605574610136	0.843781231280101	0.012156787589744	0.0421104108577431	g270
11.5538164298132	-2.08264612378812	1.59488795290904	0.0128328142181154	0.0441338551033514	g1216
58.8218729658596	-1.57058149752886	0.905753864499767	0.0131549238275827	0.04502671077327	g146
401.514511560343	-1.09380401748041	0.520693745207559	0.0131937262850003	0.0450525108452261	g389
66.4576415252939	-1.15286274937295	0.562694287276688	0.0134647514275151	0.0456534277812923	g698
28.300671861668	-1.90213279677827	1.59832859968819	0.0146888137370467	0.0491103958122607	g2059
6.54198260168266	-2.27485667948332	2.3998855690227	0.0149468846594776	0.049742403682003	g479
